2026-06-18 08:57:12 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-06-18 08:57:16 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@14df5253
2026-06-18 08:57:16 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-06-18 08:57:16 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-06-18 08:57:17 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-06-18 08:57:17 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-06-18 08:57:18 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-06-18 08:57:18 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-06-18 08:57:18 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 71d358a6-7de4-401d-b229-ba8b47c695d8

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-06-18 08:57:19 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@227cba85, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@19e552a3, org.springframework.security.web.context.SecurityContextHolderFilter@7f9083b4, org.springframework.security.web.header.HeaderWriterFilter@292237cd, org.springframework.web.filter.CorsFilter@5091456c, org.springframework.security.web.authentication.logout.LogoutFilter@1802badc, com.civicdesk.grievance.security.JwtAuthFilter@1b4872bc, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@16441c13, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6d3b59e2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@45c57dbd, org.springframework.security.web.session.SessionManagementFilter@d7645b2, org.springframework.security.web.access.ExceptionTranslationFilter@6dd0e2f4, org.springframework.security.web.access.intercept.AuthorizationFilter@1766b7]
2026-06-18 08:57:19 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8085"]
2026-06-18 08:57:19 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8085 (http) with context path ''
2026-06-18 08:57:19 [main] INFO  c.c.g.GrievanceServiceApplication - Started GrievanceServiceApplication in 7.812 seconds (process running for 8.591)
2026-06-18 09:34:12 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-06-18 09:34:12 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-06-18 09:34:12 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-06-18 09:37:01 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-06-18 09:37:01 [main] INFO  c.c.g.GrievanceServiceApplication - Starting GrievanceServiceApplication using Java 21.0.2 with PID 17420 (C:\Users\2506602\Downloads\civicdesk (1)\grievance-service\target\classes started by 2506602 in C:\Users\2506602\Downloads\civicdesk (1))
2026-06-18 09:37:01 [main] INFO  c.c.g.GrievanceServiceApplication - No active profile set, falling back to 1 default profile: "default"
2026-06-18 09:37:03 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-06-18 09:37:04 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 108 ms. Found 2 JPA repository interfaces.
2026-06-18 09:37:05 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8085 (http)
2026-06-18 09:37:05 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8085"]
2026-06-18 09:37:05 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-06-18 09:37:05 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2026-06-18 09:37:05 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-06-18 09:37:05 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3264 ms
2026-06-18 09:37:05 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-06-18 09:37:05 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
2026-06-18 09:37:05 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-06-18 09:37:06 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-06-18 09:37:06 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-06-18 09:37:06 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@43fd77d8
2026-06-18 09:37:06 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-06-18 09:37:06 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-06-18 09:37:08 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-06-18 09:37:08 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-06-18 09:37:09 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-06-18 09:37:10 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-06-18 09:37:10 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 576fd96c-3626-4110-9abc-f901d7140b4a

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-06-18 09:37:10 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@22a5f12, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@316975be, org.springframework.security.web.context.SecurityContextHolderFilter@164dfad2, org.springframework.security.web.header.HeaderWriterFilter@5827908c, org.springframework.web.filter.CorsFilter@6b09fcda, org.springframework.security.web.authentication.logout.LogoutFilter@1da77a43, com.civicdesk.grievance.security.JwtAuthFilter@72028a45, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@405a296e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@77198cce, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5cf4c93, org.springframework.security.web.session.SessionManagementFilter@40f40221, org.springframework.security.web.access.ExceptionTranslationFilter@13d7d1a8, org.springframework.security.web.access.intercept.AuthorizationFilter@19e552a3]
2026-06-18 09:37:11 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8085"]
2026-06-18 09:37:11 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8085 (http) with context path ''
2026-06-18 09:37:11 [main] INFO  c.c.g.GrievanceServiceApplication - Started GrievanceServiceApplication in 10.53 seconds (process running for 11.385)
2026-06-18 10:10:43 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-06-18 10:10:43 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-06-18 10:10:44 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-06-18 10:11:11 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-06-18 10:11:11 [main] INFO  c.c.g.GrievanceServiceApplication - Starting GrievanceServiceApplication using Java 21.0.2 with PID 1896 (C:\Users\2506602\Downloads\civicdesk (1)\grievance-service\target\classes started by 2506602 in C:\Users\2506602\Downloads\civicdesk (1))
2026-06-18 10:11:11 [main] INFO  c.c.g.GrievanceServiceApplication - No active profile set, falling back to 1 default profile: "default"
2026-06-18 10:11:13 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-06-18 10:11:14 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 269 ms. Found 2 JPA repository interfaces.
2026-06-18 10:11:15 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8085 (http)
2026-06-18 10:11:15 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8085"]
2026-06-18 10:11:15 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-06-18 10:11:15 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2026-06-18 10:11:15 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-06-18 10:11:15 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 4371 ms
2026-06-18 10:11:16 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-06-18 10:11:16 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
2026-06-18 10:11:16 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-06-18 10:11:17 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-06-18 10:11:17 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-06-18 10:11:17 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@37986daf
2026-06-18 10:11:17 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-06-18 10:11:17 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-06-18 10:11:20 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-06-18 10:11:20 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-06-18 10:11:21 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-06-18 10:11:23 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-06-18 10:11:23 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: a2c71a18-9bff-4cbf-89c0-4a8a94789443

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-06-18 10:11:23 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@526fbb80, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@33dcbdc2, org.springframework.security.web.context.SecurityContextHolderFilter@401e36ab, org.springframework.security.web.header.HeaderWriterFilter@3d0c88f4, org.springframework.web.filter.CorsFilter@3e37c38f, org.springframework.security.web.authentication.logout.LogoutFilter@64a009e7, com.civicdesk.grievance.security.JwtAuthFilter@2c604965, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@53d0cf4d, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3c6c87fa, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2f0b7b6d, org.springframework.security.web.session.SessionManagementFilter@732ffb6a, org.springframework.security.web.access.ExceptionTranslationFilter@11736ebc, org.springframework.security.web.access.intercept.AuthorizationFilter@63604641]
2026-06-18 10:11:24 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8085"]
2026-06-18 10:11:24 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8085 (http) with context path ''
2026-06-18 10:11:24 [main] INFO  c.c.g.GrievanceServiceApplication - Started GrievanceServiceApplication in 14.899 seconds (process running for 16.342)
2026-06-18 10:47:16 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1m22s502ms504µs800ns).
2026-06-18 11:30:41 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-06-18 11:30:41 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-06-18 11:30:41 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-06-18 11:33:28 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-06-18 11:33:28 [main] INFO  c.c.g.GrievanceServiceApplication - Starting GrievanceServiceApplication using Java 21.0.2 with PID 22944 (C:\Users\2506602\Downloads\civicdesk (1)\grievance-service\target\classes started by 2506602 in C:\Users\2506602\Downloads\civicdesk (1))
2026-06-18 11:33:28 [main] INFO  c.c.g.GrievanceServiceApplication - No active profile set, falling back to 1 default profile: "default"
2026-06-18 11:33:31 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-06-18 11:33:31 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 111 ms. Found 2 JPA repository interfaces.
2026-06-18 11:33:32 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8085 (http)
2026-06-18 11:33:32 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8085"]
2026-06-18 11:33:32 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-06-18 11:33:32 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2026-06-18 11:33:33 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-06-18 11:33:33 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3885 ms
2026-06-18 11:33:33 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-06-18 11:33:33 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
2026-06-18 11:33:33 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-06-18 11:33:33 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-06-18 11:33:34 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-06-18 11:33:34 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@43fd77d8
2026-06-18 11:33:34 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-06-18 11:33:34 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-06-18 11:33:36 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-06-18 11:33:36 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-06-18 11:33:37 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-06-18 11:33:38 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-06-18 11:33:38 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 8ea112b1-0999-48b1-97d1-06659efac135

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-06-18 11:33:39 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@746cb25d, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4b9187de, org.springframework.security.web.context.SecurityContextHolderFilter@12f85dc8, org.springframework.security.web.header.HeaderWriterFilter@3c6c87fa, org.springframework.web.filter.CorsFilter@7c068c7b, org.springframework.security.web.authentication.logout.LogoutFilter@2f0b7b6d, com.civicdesk.grievance.security.JwtAuthFilter@74667e6a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1b8d0c21, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@54a04eae, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@31906cb2, org.springframework.security.web.session.SessionManagementFilter@e7b7395, org.springframework.security.web.access.ExceptionTranslationFilter@4ce66169, org.springframework.security.web.access.intercept.AuthorizationFilter@55cd41f7]
2026-06-18 11:33:40 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8085"]
2026-06-18 11:33:40 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8085 (http) with context path ''
2026-06-18 11:33:40 [main] INFO  c.c.g.GrievanceServiceApplication - Started GrievanceServiceApplication in 13.067 seconds (process running for 13.754)
2026-06-18 11:50:58 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-06-18 11:50:58 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-06-18 11:50:58 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-06-18 11:51:04 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-06-18 11:51:04 [main] INFO  c.c.g.GrievanceServiceApplication - Starting GrievanceServiceApplication using Java 21.0.2 with PID 31120 (C:\Users\2506602\Downloads\civicdesk (1)\grievance-service\target\classes started by 2506602 in C:\Users\2506602\Downloads\civicdesk (1))
2026-06-18 11:51:04 [main] INFO  c.c.g.GrievanceServiceApplication - No active profile set, falling back to 1 default profile: "default"
2026-06-18 11:51:05 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-06-18 11:51:06 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 107 ms. Found 2 JPA repository interfaces.
2026-06-18 11:51:06 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8085 (http)
2026-06-18 11:51:07 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8085"]
2026-06-18 11:51:07 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-06-18 11:51:07 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2026-06-18 11:51:07 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-06-18 11:51:07 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2833 ms
2026-06-18 11:51:07 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-06-18 11:51:07 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
2026-06-18 11:51:07 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-06-18 11:51:07 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-06-18 11:51:07 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-06-18 11:51:08 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@3e2c4d4b
2026-06-18 11:51:08 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-06-18 11:51:08 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-06-18 11:51:10 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-06-18 11:51:10 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-06-18 11:51:11 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-06-18 11:51:12 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-06-18 11:51:12 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: a8366c54-081b-49d6-a044-a69795494203

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-06-18 11:51:13 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@12f85dc8, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@474a63d9, org.springframework.security.web.context.SecurityContextHolderFilter@307ca947, org.springframework.security.web.header.HeaderWriterFilter@1660bba7, org.springframework.web.filter.CorsFilter@1b8d0c21, org.springframework.security.web.authentication.logout.LogoutFilter@3c6c87fa, com.civicdesk.grievance.security.JwtAuthFilter@3380ca3d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@49d5b651, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@34989ceb, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@54a04eae, org.springframework.security.web.session.SessionManagementFilter@2a2f7a61, org.springframework.security.web.access.ExceptionTranslationFilter@40941b54, org.springframework.security.web.access.intercept.AuthorizationFilter@e7b7395]
2026-06-18 11:51:14 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8085"]
2026-06-18 11:51:14 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8085 (http) with context path ''
2026-06-18 11:51:14 [main] INFO  c.c.g.GrievanceServiceApplication - Started GrievanceServiceApplication in 11.065 seconds (process running for 11.753)
2026-06-18 14:06:46 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1h1m55s246ms936µs).
2026-06-18 14:09:50 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1m30s531ms850µs).
2026-06-18 14:32:46 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=55s687ms417µs900ns).
2026-06-18 15:22:16 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=2m25s403ms870µs900ns).
2026-06-18 15:38:08 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-06-18 15:38:09 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-06-18 15:38:09 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
