2026-07-06 21:53:40 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-07-06 21:53:50 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-07-06 21:53:51 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-07-06 21:53:51 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-07-06 21:53:52 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-07-06 21:53:53 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-07-06 21:53:53 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 98b8bb34-ac6e-445d-9fad-73d3f85aa344

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-07-06 21:53:54 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@297bbd41, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3b5f72fa, org.springframework.security.web.context.SecurityContextHolderFilter@58a06477, org.springframework.security.web.header.HeaderWriterFilter@6347ebbc, org.springframework.web.filter.CorsFilter@67c2ff5d, org.springframework.security.web.authentication.logout.LogoutFilter@28ec92c9, com.civicdesk.notification.security.JwtAuthFilter@611e5819, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5e2abb58, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@943d0c2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@29e8c09c, org.springframework.security.web.session.SessionManagementFilter@a49cdd6, org.springframework.security.web.access.ExceptionTranslationFilter@233bfc46, org.springframework.security.web.access.intercept.AuthorizationFilter@1b513ce8]
2026-07-06 21:53:55 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8087"]
2026-07-06 21:53:55 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8087 (http) with context path ''
2026-07-06 21:53:55 [main] INFO  c.c.n.NotificationServiceApplication - Started NotificationServiceApplication in 15.575 seconds (process running for 16.577)
2026-07-06 21:57:14 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-07-06 21:57:14 [main] INFO  c.c.n.NotificationServiceApplication - Starting NotificationServiceApplication using Java 21.0.11 with PID 10036 (C:\Users\2506484\Documents\civicDesk-1\notification-service\target\classes started by 2506484 in C:\Users\2506484\Documents\civicDesk-1)
2026-07-06 21:57:14 [main] INFO  c.c.n.NotificationServiceApplication - No active profile set, falling back to 1 default profile: "default"
2026-07-06 21:57:18 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-07-06 21:57:18 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 230 ms. Found 1 JPA repository interface.
2026-07-06 21:57:22 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8087 (http)
2026-07-06 21:57:22 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8087"]
2026-07-06 21:57:22 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-07-06 21:57:22 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2026-07-06 21:57:23 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-07-06 21:57:23 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 8447 ms
2026-07-06 21:57:24 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-07-06 21:57:24 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
2026-07-06 21:57:24 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-07-06 21:57:26 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-07-06 21:57:26 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-07-06 21:57:27 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@581918f6
2026-07-06 21:57:27 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-07-06 21:57:27 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-07-06 21:57:32 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-07-06 21:57:32 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-07-06 21:57:34 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-07-06 21:57:36 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-07-06 21:57:36 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: cb1da318-8360-4e88-8194-74b3d7b8eb98

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-07-06 21:57:38 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@3fe70a2d, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@79f6b43a, org.springframework.security.web.context.SecurityContextHolderFilter@2e04dbc1, org.springframework.security.web.header.HeaderWriterFilter@53cdfb09, org.springframework.web.filter.CorsFilter@7b80ac30, org.springframework.security.web.authentication.logout.LogoutFilter@5c088d72, com.civicdesk.notification.security.JwtAuthFilter@481b2f10, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@9be2897, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3e1c566d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@8d0253b, org.springframework.security.web.session.SessionManagementFilter@12ff3df, org.springframework.security.web.access.ExceptionTranslationFilter@36134f3, org.springframework.security.web.access.intercept.AuthorizationFilter@5ce34685]
2026-07-06 21:57:40 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8087"]
2026-07-06 21:57:40 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8087 (http) with context path ''
2026-07-06 21:57:40 [main] INFO  c.c.n.NotificationServiceApplication - Started NotificationServiceApplication in 27.294 seconds (process running for 28.466)
2026-07-06 22:00:27 [http-nio-8087-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-07-06 22:00:27 [http-nio-8087-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-07-06 22:00:27 [http-nio-8087-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
